T_MAX: 30
NUM_EPISODES: 200
GAMMA: 0.99
REWARD_THRESHOLD: 8.0
N: 10


Columns: Iteration | Reward | Total time | Avg time episode
0	[8, 7, 11, 7, 5, 9, 6, 10, 5, 6, 10, 10, 11, 6, 11, 7, 4, 7, 9, 7, 6, 14, 7, 5, 5, 5, 14, 8, 8, 10, 6, 10, 5, 4, 10, 12, 15, 5, 6, 6, 5, 5, 8, 5, 10, 8, 5, -30, 8, 10, 8, 7, 6, 13, 3, 6, 6, 10, 5, 5, 6, 9, 5, 8, 10, 8, 10, 11, 4, 9, 9, 4, 5, 8, 5, 12, 10, 11, 15, 8, 12, 12, 12, 10, 9, 11, 5, 8, 10, 9, 9, 11, 9, 10, 6, 9, 11, 14, 4, 8, 7, 9, 6, 12, 8, 10, 5, 11, 8, 5, 9, 4, 9, 10, 12, 5, 6, 9, 7, 6, 8, 11, 9, 6, 8, -30, 11, 9, 13, 11, 9, 6, 10, 10, 6, 7, 9, 7, 14, 11, 6, 9, 8, 8, 8, 5, 4, 9, 12, 11, 10, 8, 4, 12, 11, 9, 13, 9, 8, 5, 11, 7, 8, 5, 9, 6, 5, 8, 6, 9, 7, 13, 8, 8, 9, 8, 6, 8, 9, 8, 5, 11, -30, 6, 8, 7, 8, 10, 8, 11, 7, 9, 5, 8, 3, 8, 5, 13, 10, 9]	0.6186792850494385	0.00034371071391635474
1	[4, 6, 9, 6, 9, 8, 6, 9, 10, 11, 6, 8, 15, 6, 11, 13, 7, 8, 5, 9, 12, 11, 3, 6, 10, 10, 8, 7, 11, 5, 5, 14, 11, 5, 6, 8, 4, 11, 12, 8, 10, 5, 7, 12, 10, 13, 9, 4, 12, 11, 3, 8, 8, 4, 6, 11, 9, 8, 7, 5, 10, 10, 10, 7, 6, 11, 6, 3, 15, 8, 5, 5, 6, 7, 7, 10, 9, 10, 11, 10, 10, 5, 5, 5, 7, 14, 7, 10, 6, 9, 12, 8, 12, 11, 6, 7, 5, 8, 15, 5, 8, 6, 5, 7, 8, 11, 5, 9, 11, 15, 10, 8, 8, 12, 9, 8, 8, 9, 8, 5, 8, 6, 7, 9, 8, 7, 9, 10, 10, 9, 10, 11, 11, 11, 8, 10, 4, 10, 11, 9, 8, 11, 9, 10, 11, 15, 10, 5, 9, 9, 9, 7, 6, 3, 10, 10, 8, 14, 7, 4, 4, 8, 7, 6, 5, 7, 8, 9, 10, 7, 6, 5, 7, 9, 7, 7, 9, 11, 7, 14, 5, 8, 9, 9, 7, 8, 9, 8, 8, 9, 6, 5, 9, 9, 6, 8, 6, 7, 7, 11]	0.6540234088897705	0.0003270117044448853
2	[4, 7, 10, 9, 10, 9, 7, 6, 4, 4, 8, 7, 4, 8, 7, 4, 7, 6, 6, 6, 4, 10, 7, 10, 8, 8, 8, 6, 7, 6, 4, 9, 7, 8, 6, 7, 8, 9, 10, 10, 5, 4, 14, 3, 11, 7, 7, 10, 11, 10, 8, 14, 5, 9, 7, 5, 5, 4, 7, 8, 11, 14, 9, 7, 5, 7, 11, 9, 9, 12, 9, 6, 6, 7, 4, 11, 9, 8, 7, 9, 8, 10, 8, 12, 12, 8, 12, 6, 4, 10, 9, 9, 14, 14, 5, 6, 8, 8, 9, 11, 6, 3, 7, 8, 9, 8, 3, 5, 5, 4, 11, 8, 4, 11, 7, 11, 5, 8, 8, 8, 8, 6, 6, 12, 9, 12, 6, 11, 6, 7, 4, 7, 9, 10, 4, 8, 6, 8, 9, 10, 7, 10, 9, 8, 6, 4, 5, 7, 7, 7, 8, 6, 10, 5, 8, 7, 9, 8, 9, 12, 5, 10, 7, 9, 5, 5, 7, 4, 5, 5, 6, 8, 4, 8, 7, 9, 7, 7, 5, 7, 5, 7, 11, 7, 7, 10, 4, 13, 9, 9, 6, 8, 4, 10, 4, 4, 12, 7, 7, 6]	0.6549696922302246	0.0003274848461151123
3	[11, 5, 13, 4, 9, 10, 8, 6, 12, 9, 5, 13, 4, 5, 4, 9, 7, 9, 12, 10, 8, 6, 9, 8, 9, 5, 6, 13, 9, 10, 9, 5, 13, 7, 4, 6, 3, 14, 10, 8, 6, 10, 15, 6, 5, 6, 10, 8, 6, 5, 11, 6, 4, 8, 10, 7, 9, 7, 8, 12, 5, 8, 6, 7, 11, 5, 12, 14, 7, 5, 5, 9, 4, 5, 7, 13, 11, 9, 7, 8, 6, 4, 9, 9, 10, 5, 7, 12, 6, 10, 5, 7, 10, 8, 10, 12, 10, 9, 8, 9, 13, 8, 8, 5, 10, 13, 12, 11, 11, 6, 3, 5, 4, 10, 7, 7, 9, 7, 8, 10, 5, 11, 10, 7, 7, 11, 9, 10, 9, 12, 8, 7, 6, 5, 10, 7, 7, 10, 11, 10, 5, 10, 5, 9, 9, 5, 7, 10, 9, 6, 11, 9, 9, 11, 6, 10, 6, 13, 9, 3, 3, 5, 7, 13, 3, 10, 9, 10, 6, 7, 9, 7, 4, 8, 5, 9, 11, 7, 7, 6, 7, 8, 12, 9, 5, 7, 6, 7, 9, 4, 8, 11, 8, 9, 13, 10, 7, 12, 9, 11]	0.800004243850708	0.00028571580137525286
4	[10, 14, 7, 11, 8, 7, 6, 8, 6, 6, 9, 4, 7, 9, 7, 10, 8, 9, 5, 10, 6, 10, 12, 4, 5, 10, 12, 10, 9, 9, 7, 8, 5, 8, 5, 6, 11, 6, 9, 9, 6, 6, 10, 10, 6, 13, 10, 14, 3, 8, 6, 8, 4, 6, 4, 3, 9, 5, 11, 4, 4, 6, 8, 7, 6, 8, 4, 7, 9, 8, 7, 5, 8, 11, 10, 8, 5, 6, 10, 8, 9, 8, 11, 7, 10, 3, 7, 13, 6, 7, 8, 9, 4, 11, 7, 9, 5, 9, 4, 7, 3, 8, 10, 4, 11, 7, 3, 3, 9, 6, 11, 9, 8, 14, 10, 4, 5, 11, 8, 8, 7, 10, 7, 9, 12, 8, 5, 6, 5, 11, 9, 9, 9, 9, 9, 6, 9, 5, 11, 5, 6, 9, 8, 8, 7, 6, 10, 6, 11, 10, 6, 6, 7, 4, 7, 9, 4, 11, 4, 4, 12, 5, 3, 5, 9, 8, 10, 8, 4, 7, 4, 8, 5, 5, 7, 6, 9, 11, 5, 9, 8, 7, 5, 4, 9, 6, 9, 8, 7, 5, 6, 8, 8, 9, 7, 14, 14, 7, 4, 4]	0.6860532760620117	0.0003118423982100054
5	[11, 5, 8, 10, 6, 6, 5, 8, 14, 9, 6, 12, 5, 10, 11, 4, 4, 7, 7, 8, 8, 12, 11, 6, 8, 8, 13, 11, 9, 11, 14, 9, 6, 10, 9, 10, 5, 10, 4, 10, 9, 4, 8, 12, 9, 15, 7, 9, 10, 10, 6, 12, 4, 4, 13, 7, 5, 7, 13, 7, 7, 8, 5, 12, 6, 4, 9, 6, 9, 7, 6, 7, 9, 4, 13, 11, 3, 8, 7, 12, 3, 4, 6, 10, 11, 10, 11, 6, 8, 5, 8, 11, 13, 15, 11, 8, 6, 6, 7, 7, 7, 10, 7, 8, 10, 9, 11, 9, 8, 13, 8, 6, 14, 4, 11, 6, 6, 8, 4, 5, 9, 5, 7, 8, 10, 7, 9, 12, 8, 7, 5, 5, 4, 10, 3, 5, 10, 4, 7, 11, 8, 7, 5, 11, 7, 9, 8, 14, 4, 6, 6, 5, 12, 6, 6, 4, 7, 10, 6, 4, 5, 9, 4, 5, 6, 10, 5, 10, 9, 3, 10, 10, 9, 8, 8, 9, 3, 5, 10, 12, 9, 5, 6, 4, 6, 4, 8, 13, 10, 9, 9, 13, 8, 6, 9, 8, 8, 11, 12, 5]	0.7129271030426025	0.0003240577741102739
6	[8, 12, 11, 9, 10, 7, 8, 5, 6, 11, 11, 12, 8, 8, 10, 9, 8, 6, 6, 10, 14, 7, 6, 7, 12, 13, 5, 12, 10, 9, 9, 8, 10, 3, 10, 9, 7, 9, 9, 10, 6, 10, 12, 10, 8, 6, 9, 10, 10, 4, 6, 6, -30, 4, 7, 7, 4, 10, 4, 7, 9, 13, 7, 11, 14, 12, 9, 14, 12, 6, 8, -30, 11, 11, 3, 11, 8, 11, 8, 9, 7, 6, 12, 9, 10, 5, 8, 13, 7, 6, 8, 11, 4, 10, 6, 10, 8, 5, 10, 11, 7, 9, 8, 6, 12, 9, 8, 5, 10, 9, 14, 15, 4, 4, 6, 4, 4, 8, 4, 3, 10, 9, 13, 4, 9, 13, 8, 4, 11, 7, 11, 12, 8, 14, 7, 7, 8, 9, 12, 7, 9, 8, 8, 8, 7, 7, -30, 8, 9, 7, 6, 13, 12, 8, 9, 8, 8, 3, 10, 5, 9, 11, 8, 8, 11, 12, 12, 9, 6, 4, 10, 10, 7, 8, 6, 5, 6, 4, 4, 7, 10, 9, 12, 7, 7, 12, 8, 9, 5, 5, 5, 7, 10, 5, 9, 9, 6, 10, 9, 8]	0.6272187232971191	0.0003484548462761773
7	[8, 4, 6, 6, 8, 8, 9, 7, 6, 6, 5, 14, 6, 4, 10, 9, 7, 13, 9, 8, 10, 10, 8, 10, 4, 5, 5, 8, 9, 7, 10, 7, 13, 11, 7, 4, 3, 6, 10, 10, 7, 7, 4, 7, 5, 6, 5, 7, 7, 6, 9, 11, 13, 10, 7, 13, 10, 9, 8, 8, 7, 8, 10, 4, 8, 12, 4, 8, 9, 5, 3, 14, 13, 6, 10, 9, 4, 6, 8, 9, 11, 9, 9, 12, 9, 14, 7, 5, 7, 7, 7, 7, 9, 9, 12, 8, 7, 4, 4, 9, 6, 6, 5, 8, 5, 8, 9, 11, 6, 4, 11, 7, 13, 5, 12, 6, 4, 11, 8, 5, 7, 7, 11, 7, 4, 8, 9, 5, 9, 9, 9, 8, 8, 7, 14, 7, 11, 8, 4, 5, 6, 7, 3, 6, 4, 4, 10, 11, 7, 9, 10, 6, 8, 11, 3, 8, 3, 8, 5, 4, 6, 4, 10, 13, 5, 7, 4, 6, 8, 8, 5, 13, 5, 11, 5, 5, 10, 11, 8, 7, 8, 5, 3, 8, 10, 7, 7, 4, 12, 9, 9, 10, 6, 9, 5, 5, 5, 5, 6, 11]	0.6567285060882568	0.00032836425304412845
8	[8, 10, 11, 11, 9, 7, 6, 13, 8, 7, 6, 4, 7, 11, 7, 4, 6, 4, 12, 3, 13, 6, 8, 5, 6, 6, 4, 10, 6, 12, 9, 10, 11, 8, 11, 7, 4, 5, 8, 8, 6, 9, 7, 3, 5, 6, 9, 7, 9, 4, 13, 10, 6, 10, 4, 8, 8, 7, 6, 7, 7, 5, 6, 8, 7, 7, 4, 4, 9, 12, 11, 7, 13, 10, 13, 11, 5, 8, 10, 7, 9, 13, 10, 10, 8, 11, 13, 14, 10, 7, 8, 5, 10, 7, 10, 7, 7, 10, 11, 9, 9, 10, 6, 6, 6, 6, 6, 9, 12, 11, 9, 7, 7, 9, 6, 11, 11, 11, 5, 11, 5, 5, 6, 7, 9, 6, 3, 6, 11, 7, 6, 6, 5, 3, 8, 12, 11, 7, 6, 9, 11, 6, 7, 10, 6, 9, 5, 10, 10, 7, 11, 6, 12, 7, 3, 6, 7, 4, 8, 6, 6, 5, 8, 3, 5, 7, 4, 7, 8, 8, 11, 8, 11, 7, 4, 10, 5, 7, 10, 7, 5, 8, 5, 10, 6, 6, 6, 7, 9, 3, 9, 11, 6, 9, 8, 8, 8, 10, 11, 3]	0.8104321956634521	0.0002894400698798044
9	[11, 6, 14, 9, 6, 11, 7, 10, 5, 11, 12, 8, 3, 7, 12, 9, 9, 9, 7, 5, 9, 13, 9, 4, 10, 7, 7, 14, 11, 9, 7, 13, 4, 5, 14, 5, 5, 6, 6, 14, 9, 11, 10, 7, 6, 10, 10, 6, 10, 15, 8, 9, 4, 11, 8, 12, 6, 4, 10, 3, 6, 13, 6, 7, 10, 5, 8, 7, 5, 7, 3, 4, 10, 8, 9, 9, 7, 6, 5, 11, 6, 6, 8, 9, 3, 8, 8, 6, 11, 10, 7, 5, 11, 7, 7, 5, 9, 6, 9, 13, 10, 11, 7, 4, 11, 9, 9, 7, 3, 8, 7, 8, 7, 3, 5, 8, 8, 4, 5, 8, 8, 10, 3, 4, 6, 12, 5, 12, 11, 8, 11, 6, 10, 7, 6, 5, 7, 9, 9, 6, 9, 10, 9, 9, 5, 9, 8, 10, 9, 6, 4, 5, 14, 8, 10, 5, 4, 4, 9, 4, 5, 8, 5, 10, 11, 9, 10, 10, 14, 6, 7, 5, 7, 7, 11, 11, 13, 7, 6, 9, 10, 7, 3, 10, 6, 5, 12, 10, 7, 8, 6, 7, 10, 4, 8, 8, 5, 6, 5, 7]	0.687110424041748	0.00031232292001897634
